;simulated;real;error
2015-01-07 22:00:00;41.1469196120111;27.02;14.126919612011097
2015-01-07 23:00:00;35.3924104044584;22.11;13.282410404458403
2015-01-08 00:00:00;35.38845660013646;21.92;13.468456600136456
2015-01-08 01:00:00;35.73914375893195;19.35;16.38914375893195
2015-01-08 02:00:00;35.735179326103776;16.11;19.625179326103776
2015-01-08 03:00:00;33.97952552458497;14.93;19.049525524584972
2015-01-08 04:00:00;35.37264138284871;15.0;20.372641382848713
2015-01-08 05:00:00;35.72328602761924;19.04;16.68328602761924
2015-01-08 06:00:00;37.50146933560082;26.17;11.331469335600815
2015-01-08 07:00:00;46.65897932387811;38.34;8.318979323878104
2015-01-08 08:00:00;45.531498920278736;37.7;7.831498920278733
2015-01-08 09:00:00;46.64947527608962;32.99;13.659475276089616
2015-01-08 10:00:00;46.64437094849757;31.95;14.694370948497568
2015-01-08 11:00:00;46.63926662090552;33.59;13.04926662090552
2015-01-08 12:00:00;46.63741837340906;34.37;12.267418373409065
2015-01-08 13:00:00;46.633106183315256;35.08;11.553106183315258
2015-01-08 14:00:00;46.62395363812935;34.45;12.173953638129348
2015-01-08 15:00:00;46.618849310537286;38.12;8.498849310537288
2015-01-08 16:00:00;46.62016961303383;32.47;14.150169613033832
2015-01-08 17:00:00;46.61585742294002;36.49;10.125857422940015
2015-01-08 18:00:00;46.61154523284622;31.82;14.791545232846218
2015-01-08 19:00:00;46.607233042752405;32.93;13.677233042752405
2015-01-08 20:00:00;39.24239590802768;29.44;9.80239590802768
2015-01-08 21:00:00;25.94847169681551;28.62;-2.671528303184491
2015-01-08 22:00:00;28.741634574359345;26.71;2.0316345743593445
2015-01-08 23:00:00;24.14446382096179;15.93;8.21446382096179
2015-01-09 00:00:00;22.301511880061653;11.55;10.751511880061653
2015-01-09 01:00:00;22.302566157052556;13.47;8.832566157052556
2015-01-09 02:00:00;14.177066287088447;11.23;2.9470662870884468
2015-01-09 03:00:00;22.304674711034345;9.37;12.934674711034345
2015-01-09 04:00:00;22.305728988025244;10.33;11.975728988025244
2015-01-09 05:00:00;21.940211634190117;10.57;11.370211634190117
2015-01-09 06:00:00;26.25827263323042;20.08;6.178272633230421
2015-01-09 07:00:00;27.97909603325364;34.24;-6.260903966746362
2015-01-09 08:00:00;28.299182346029543;29.99;-1.6908176539704556
2015-01-09 09:00:00;27.98136113468489;28.33;-0.34863886531510957
2015-01-09 10:00:00;27.982493685400502;28.51;-0.5275063145994991
2015-01-09 11:00:00;27.98362623611613;31.69;-3.706373763883871
2015-01-09 12:00:00;27.984758786831748;31.11;-3.125241213168252
2015-01-09 13:00:00;27.98589133754737;29.95;-1.964108662452631
2015-01-09 14:00:00;28.276666788593168;29.17;-0.8933332114068335
2015-01-09 15:00:00;27.930335160148687;29.47;-1.5396648398513122
2015-01-09 16:00:00;27.98928898969423;30.09;-2.100711010305769
2015-01-09 17:00:00;28.265409009874983;33.47;-5.204590990125016
2015-01-09 18:00:00;27.991554091125472;32.78;-4.788445908874529
2015-01-09 19:00:00;27.992686641841097;33.47;-5.477313358158902
2015-01-09 20:00:00;26.206526352104724;30.11;-3.903473647895275
2015-01-09 21:00:00;24.55228914831241;26.69;-2.13771085168759
2015-01-09 22:00:00;13.177987922213674;21.64;-8.462012077786326
2015-01-09 23:00:00;16.60797397456664;14.72;1.8879739745666395
2015-01-10 00:00:00;13.76622474453792;17.1;-3.333775255462081
2015-01-10 01:00:00;9.518520357031942;12.93;-3.4114796429680574
2015-01-10 02:00:00;6.92013018413774;13.7;-6.779869815862259
2015-01-10 03:00:00;6.599602314947408;11.01;-4.410397685052592
2015-01-10 04:00:00;6.92187663244404;9.08;-2.1581233675559597
2015-01-10 05:00:00;6.922749856597186;9.28;-2.3572501434028137
2015-01-10 06:00:00;6.923623080750332;7.19;-0.26637691924966855
2015-01-10 07:00:00;6.603081932430737;9.31;-2.706918067569264
2015-01-10 08:00:00;7.326827617691254;11.35;-4.023172382308745
2015-01-10 09:00:00;8.544925791170755;15.87;-7.325074208829244
2015-01-10 10:00:00;8.545816001703567;15.84;-7.2941839982964325
2015-01-10 11:00:00;8.872828677182138;14.83;-5.957171322817862
2015-01-10 12:00:00;7.326827617691254;15.83;-8.503172382308746
2015-01-10 13:00:00;6.929735649822359;14.85;-7.920264350177641
2015-01-10 14:00:00;6.930608873975508;11.42;-4.489391126024492
2015-01-10 15:00:00;8.224936103753837;11.34;-3.1150638962461628
2015-01-10 16:00:00;8.551157264900443;14.15;-5.5988427350995575
2015-01-10 17:00:00;8.878190801708307;17.09;-8.211809198291693
2015-01-10 18:00:00;8.552937685966068;18.87;-10.317062314033933
2015-01-10 19:00:00;8.553827896498884;13.44;-4.886172103501115
2015-01-10 20:00:00;8.554718107031697;15.82;-7.265281892968304
2015-01-10 21:00:00;5.974585497055124;11.51;-5.535414502944875
2015-01-10 22:00:00;5.97544883701584;11.81;-5.834551162984161
2015-01-10 23:00:00;3.0580825769533604;5.08;-2.0219174230466397
2015-01-11 00:00:00;2.816514131826498;0.05;2.766514131826498
2015-01-11 01:00:00;2.817346081781121;-2.06;4.877346081781122
2015-01-11 02:00:00;3.0580825769533604;-4.11;7.168082576953361
2015-01-11 03:00:00;3.0580825769533604;-5.06;8.118082576953359
2015-01-11 04:00:00;3.0580825769533604;-4.12;7.1780825769533605
2015-01-11 05:00:00;2.820673881599617;-0.74;3.560673881599617
2015-01-11 06:00:00;0.0;-25.02;25.02
2015-01-11 07:00:00;3.0580825769533604;-16.94;19.99808257695336
2015-01-11 08:00:00;3.0580825769533604;-6.86;9.91808257695336
2015-01-11 09:00:00;3.0580825769533604;1.53;1.5280825769533604
2015-01-11 10:00:00;4.080911186914033;5.61;-1.5290888130859672
2015-01-11 11:00:00;4.0817554149159285;9.91;-5.828244585084072
2015-01-11 12:00:00;4.08259964291782;8.71;-4.6274003570821804
2015-01-11 13:00:00;3.140353033507356;-0.09;3.230353033507356
2015-01-11 14:00:00;3.141188019370489;-0.07;3.2111880193704887
2015-01-11 15:00:00;3.0580825769533604;-1.8;4.85808257695336
2015-01-11 16:00:00;7.275597453233956;0.61;6.665597453233955
2015-01-11 17:00:00;7.326827617691254;13.51;-6.183172382308745
2015-01-11 18:00:00;7.326827617691254;11.44;-4.113172382308745
2015-01-11 19:00:00;7.326827617691254;14.88;-7.553172382308746
2015-01-11 20:00:00;7.326827617691254;9.63;-2.3031723823087464
2015-01-11 21:00:00;7.326827617691254;9.29;-1.9631723823087448
2015-01-11 22:00:00;7.326827617691254;10.18;-2.8531723823087454
2015-01-11 23:00:00;5.997032336033701;-2.0;7.997032336033701
2015-01-12 00:00:00;5.910282555437167;9.3;-3.3897174445628337
2015-01-12 01:00:00;5.911145895397883;2.87;3.041145895397883
2015-01-12 02:00:00;5.912009235358596;0.09;5.822009235358596
2015-01-12 03:00:00;5.593873410326125;0.26;5.333873410326126
2015-01-12 04:00:00;5.9137359152800215;2.83;3.0837359152800214
2015-01-12 05:00:00;8.819670719479532;10.4;-1.580329280520468
2015-01-12 06:00:00;24.129329130185106;20.03;4.0993291301851045
2015-01-12 07:00:00;31.09240115546504;44.95;-13.857598844534962
2015-01-12 08:00:00;31.11735122161278;44.92;-13.802648778387223
2015-01-12 09:00:00;31.43184600993066;36.33;-4.898153990069339
2015-01-12 10:00:00;28.33936775589266;30.41;-2.0706322441073404
2015-01-12 11:00:00;31.424144866264434;30.07;1.3541448662644342
2015-01-12 12:00:00;31.420294294431315;29.33;2.0902942944313168
2015-01-12 13:00:00;31.41644372259821;29.39;2.0264437225982093
2015-01-12 14:00:00;31.12442669182757;28.98;2.1444266918275687
2015-01-12 15:00:00;31.12560593686337;29.49;1.6356059368633709
2015-01-12 16:00:00;28.7381745838235;28.99;-0.2518254161764979
2015-01-12 17:00:00;31.12796442693496;34.41;-3.2820355730650377
2015-01-12 18:00:00;31.39719086343264;31.69;-0.2928091365673602
2015-01-12 19:00:00;31.39334029159952;29.59;1.8033402915995218
2015-01-12 20:00:00;29.136456562916614;27.61;1.5264565629166142
2015-01-12 21:00:00;26.235993970125804;15.55;10.685993970125804
2015-01-12 22:00:00;24.540940988076336;14.91;9.630940988076336
2015-01-12 23:00:00;24.537281511619558;9.1;15.437281511619558
2015-01-13 00:00:00;24.68862376617023;9.27;15.418623766170231
2015-01-13 01:00:00;24.689708017406566;10.42;14.269708017406566
2015-01-13 02:00:00;24.6907922686429;11.16;13.530792268642902
2015-01-13 03:00:00;24.69187651987924;10.71;13.98187651987924
2015-01-13 04:00:00;24.692960771115573;11.26;13.432960771115573
2015-01-13 05:00:00;24.694045022351915;11.69;13.004045022351916
2015-01-13 06:00:00;31.06634542222647;21.05;10.016345422226468
2015-01-13 07:00:00;35.61859473670196;32.37;3.2485947367019605
2015-01-13 08:00:00;35.96918397798036;34.21;1.7591839779803564
2015-01-13 09:00:00;35.96519811578553;28.47;7.495198115785534
2015-01-13 10:00:00;33.78987987917171;26.07;7.719879879171707
2015-01-13 11:00:00;31.734223939808828;23.74;7.99422393980883
2015-01-13 12:00:00;31.04330215641268;23.73;7.313302156412679
2015-01-13 13:00:00;32.55342777129027;23.76;8.793427771290272
2015-01-13 14:00:00;35.23687419278419;25.62;9.616874192784191
2015-01-13 15:00:00;35.94128294261663;28.91;7.031282942616631
2015-01-13 16:00:00;35.937297080421814;34.13;1.8072970804218116
2015-01-13 17:00:00;37.00039374818174;42.16;-5.1596062518182535
2015-01-13 18:00:00;35.92932535603218;41.99;-6.060674643967822
2015-01-13 19:00:00;35.92533949383736;37.91;-1.9846605061626335
2015-01-13 20:00:00;32.56181211693442;31.41;1.151812116934419
2015-01-13 21:00:00;33.80326548432978;29.91;3.8932654843297776
2015-01-13 22:00:00;31.004896713389694;27.02;3.984896713389695
2015-01-13 23:00:00;28.24507674759846;18.36;9.885076747598461
2015-01-14 00:00:00;28.55587589962641;13.25;15.305875899626411
2015-01-14 01:00:00;28.557014083897734;15.02;13.537014083897734
2015-01-14 02:00:00;28.55815226816906;11.99;16.568152268169058
2015-01-14 03:00:00;28.559290452440383;13.68;14.879290452440383
2015-01-14 04:00:00;28.560428636711716;13.91;14.650428636711716
2015-01-14 05:00:00;28.222503752515564;16.26;11.962503752515563
2015-01-14 06:00:00;33.81421734309547;27.32;6.494217343095471
2015-01-14 07:00:00;34.23300677262756;31.62;2.6130067726275605
2015-01-14 08:00:00;42.72700230515993;34.74;7.987002305159926
2015-01-14 09:00:00;41.98996566234768;32.41;9.579965662347682
2015-01-14 10:00:00;43.82318097920801;29.71;14.11318097920801
2015-01-14 11:00:00;44.188580325771255;30.32;13.868580325771255
2015-01-14 12:00:00;44.01262943460403;29.7;14.31262943460403
2015-01-14 13:00:00;44.180080216191534;29.28;14.900080216191533
2015-01-14 14:00:00;44.17583016140168;30.63;13.545830161401678
2015-01-14 15:00:00;44.171580106611806;35.61;8.561580106611807
2015-01-14 16:00:00;44.16733005182195;37.8;6.367330051821952
2015-01-14 17:00:00;44.163079997032085;44.69;-0.5269200029679126
2015-01-14 18:00:00;44.52911930716945;43.23;1.2991193071694553
2015-01-14 19:00:00;44.15457988745236;34.51;9.644579887452359
2015-01-14 20:00:00;44.15032983266249;29.44;14.710329832662492
2015-01-14 21:00:00;43.96742913241055;27.96;16.00742913241055
2015-01-14 22:00:00;38.67329017387288;23.73;14.943290173872878
2015-01-14 23:00:00;31.602765114999755;16.29;15.312765114999756
2015-01-15 00:00:00;25.201122614743888;24.36;0.8411226147438882
2015-01-15 01:00:00;25.04433883998028;21.59;3.454338839980281
2015-01-15 02:00:00;25.04542309121661;15.46;9.585423091216608
2015-01-15 03:00:00;25.046507342452948;15.44;9.606507342452948
2015-01-15 04:00:00;25.18641170190516;15.43;9.756411701905161
2015-01-15 05:00:00;25.18273397369548;15.47;9.71273397369548
2015-01-15 06:00:00;29.26979419418143;27.69;1.579794194181428
2015-01-15 07:00:00;32.03463977209882;33.89;-1.8553602279011798
2015-01-15 08:00:00;31.71086147454564;34.79;-3.0791385254543577
2015-01-15 09:00:00;30.10070756138583;30.9;-0.7992924386141702
2015-01-15 10:00:00;31.71321996461724;29.97;1.7432199646172428
2015-01-15 11:00:00;31.71439920965304;29.42;2.2943992096530366
2015-01-15 12:00:00;31.71557845468883;27.02;4.695578454688832
2015-01-15 13:00:00;28.556540162693835;26.18;2.3765401626938356
2015-01-15 14:00:00;31.717936944760424;26.53;5.187936944760423
2015-01-15 15:00:00;31.719116189796225;28.21;3.5091161897962238
2015-01-15 16:00:00;31.720295434832018;29.37;2.3502954348320166
2015-01-15 17:00:00;31.721474679867818;32.54;-0.8185253201321814
2015-01-15 18:00:00;30.95008687123145;32.67;-1.7199131287685532
2015-01-15 19:00:00;31.72383316993941;30.49;1.2338331699394125
2015-01-15 20:00:00;29.715057237851568;28.32;1.3950572378515673
2015-01-15 21:00:00;27.362093470893413;22.05;5.312093470893412
2015-01-15 22:00:00;25.12021259413088;19.01;6.1102125941308785
2015-01-15 23:00:00;22.088733036320328;12.01;10.078733036320328
2015-01-16 00:00:00;21.67951321083366;9.78;11.899513210833662
2015-01-16 01:00:00;21.31575771253847;11.64;9.67575771253847
2015-01-16 02:00:00;18.798205683229316;9.72;9.078205683229315
2015-01-16 03:00:00;20.5920541617696;10.56;10.032054161769599
2015-01-16 04:00:00;21.68367282233704;14.11;7.573672822337041
2015-01-16 05:00:00;22.05082893765035;16.02;6.030828937650352
2015-01-16 06:00:00;32.625269509849;24.71;7.915269509848997
2015-01-16 07:00:00;45.5938468571279;34.04;11.553846857127901
2015-01-16 08:00:00;51.47489385680298;37.71;13.764893856802978
2015-01-16 09:00:00;53.21186063504284;36.92;16.291860635042838
2015-01-16 10:00:00;45.00030953412987;37.99;7.010309534129867
2015-01-16 11:00:00;53.20099229968792;39.97;13.23099229968792
2015-01-16 12:00:00;52.903490237929;39.95;12.953490237928996
2015-01-16 13:00:00;53.48287871150385;40.02;13.462878711503848
2015-01-16 14:00:00;52.89264884747139;41.83;11.062648847471394
2015-01-16 15:00:00;52.8872281522426;44.05;8.837228152242602
2015-01-16 16:00:00;52.88180745701379;47.1;5.781807457013791
2015-01-16 17:00:00;53.16838729362314;52.49;0.678387293623139
2015-01-16 18:00:00;53.45564017519837;53.54;-0.08435982480163062
2015-01-16 19:00:00;53.157518958268206;48.02;5.137518958268203
2015-01-16 20:00:00;52.86012467609858;41.51;11.35012467609858
2015-01-16 21:00:00;46.87671413782414;37.92;8.956714137824136
2015-01-16 22:00:00;44.41499217240562;35.64;8.774992172405618
2015-01-16 23:00:00;31.86237305916928;28.79;3.07237305916928
2015-01-17 00:00:00;32.11565946350768;29.03;3.0856594635076817
2015-01-17 01:00:00;31.709347323919676;27.47;4.239347323919677
2015-01-17 02:00:00;31.85076070474344;28.06;3.790760704743441
2015-01-17 03:00:00;31.846889919934824;27.92;3.9268899199348226
2015-01-17 04:00:00;31.843019135126205;27.05;4.793019135126205
2015-01-17 05:00:00;31.839148350317597;27.24;4.5991483503175985
2015-01-17 06:00:00;31.83527756550897;27.34;4.495277565508971
2015-01-17 07:00:00;32.179418122822746;27.74;4.439418122822747
2015-01-17 08:00:00;37.46529630114691;29.73;7.7352963011469065
2015-01-17 09:00:00;39.977357164182976;35.05;4.927357164182979
2015-01-17 10:00:00;40.33530242782399;38.81;1.5253024278239877
2015-01-17 11:00:00;40.33117142218791;38.89;1.4411714221879066
2015-01-17 12:00:00;40.327040416551824;34.99;5.337040416551822
2015-01-17 13:00:00;39.96087929812619;31.96;8.000879298126186
2015-01-17 14:00:00;37.79850413073644;30.07;7.7285041307364395
2015-01-17 15:00:00;40.31464739964356;31.27;9.044647399643562
2015-01-17 16:00:00;39.9485208985836;33.84;6.108520898583599
2015-01-17 17:00:00;40.3063853883714;42.44;-2.1336146116285946
2015-01-17 18:00:00;39.9402819655552;44.9;-4.959718034444798
2015-01-17 19:00:00;40.29812337709922;34.24;6.058123377099221
2015-01-17 20:00:00;39.93204303252681;28.95;10.982043032526814
2015-01-17 21:00:00;36.34441582535134;27.02;9.324415825351341
2015-01-17 22:00:00;34.572116050872054;27.46;7.112116050872054
2015-01-17 23:00:00;30.72923891606679;24.5;6.229238916066791
2015-01-18 00:00:00;30.034643340923;23.35;6.6846433409229995
2015-01-18 01:00:00;30.030822695813967;21.19;8.840822695813966
2015-01-18 02:00:00;30.02700205070495;22.24;7.787002050704952
2015-01-18 03:00:00;30.023181405595928;22.31;7.713181405595929
2015-01-18 04:00:00;30.01936076048691;22.32;7.699360760486911
2015-01-18 05:00:00;30.01554011537788;22.11;7.905540115377882
2015-01-18 06:00:00;30.011719470268854;14.12;15.891719470268855
2015-01-18 07:00:00;30.13273135679999;15.17;14.96273135679999
2015-01-18 08:00:00;30.00407818005082;19.07;10.934078180050818
2015-01-18 09:00:00;33.47512711591571;24.94;8.53512711591571
2015-01-18 10:00:00;36.29231800698973;27.2;9.092318006989732
2015-01-18 11:00:00;39.14869587673515;28.22;10.928695876735148
2015-01-18 12:00:00;37.70936973989629;28.15;9.55936973989629
2015-01-18 13:00:00;36.28029543352167;27.85;8.430295433521671
2015-01-18 14:00:00;35.5675058819739;28.17;7.397505881973899
2015-01-18 15:00:00;35.563520019779084;29.91;5.653520019779084
2015-01-18 16:00:00;39.12821297378956;30.44;8.688212973789557
2015-01-18 17:00:00;42.39181499385322;38.42;3.971814993853215
2015-01-18 18:00:00;42.387613372736176;42.46;-0.07238662726382472
2015-01-18 19:00:00;42.38341175161913;39.8;2.5834117516191313
2015-01-18 20:00:00;42.37921013050208;30.54;11.839210130502082
2015-01-18 21:00:00;40.190717230561006;30.4;9.790717230561008
2015-01-18 22:00:00;33.82090646578182;31.0;2.8209064657818175
2015-01-18 23:00:00;36.59543218000085;28.42;8.175432180000847
2015-01-19 00:00:00;33.77026234724997;27.92;5.850262347249966
2015-01-19 01:00:00;33.76632962988442;27.76;6.006329629884416
2015-01-19 02:00:00;33.76239691251885;28.25;5.512396912518852
2015-01-19 03:00:00;33.75846419515331;28.41;5.3484641951533085
2015-01-19 04:00:00;33.75453147778776;28.07;5.684531477787758
2015-01-19 05:00:00;37.644143086663234;29.63;8.014143086663235
2015-01-19 06:00:00;47.7020412352714;42.87;4.832041235271404
2015-01-19 07:00:00;69.41291468729759;52.07;17.342914687297586
2015-01-19 08:00:00;69.40665611003055;56.49;12.916656110030551
2015-01-19 09:00:00;69.4003975327635;52.38;17.020397532763504
2015-01-19 10:00:00;69.39413895549647;48.84;20.55413895549647
2015-01-19 11:00:00;69.72556972224483;47.95;21.775569722244825
2015-01-19 12:00:00;69.71929317884245;44.97;24.74929317884245
2015-01-19 13:00:00;69.37536322369535;47.95;21.425363223695342
2015-01-19 14:00:00;69.36910464642833;47.72;21.649104646428327
2015-01-19 15:00:00;69.3628460691613;47.43;21.932846069161293
2015-01-19 16:00:00;69.35658749189423;48.19;21.166587491894234
2015-01-19 17:00:00;69.3503289146272;52.16;17.1903289146272
2015-01-19 18:00:00;69.68163391842828;56.26;13.421633918428277
2015-01-19 19:00:00;69.67535737502588;52.96;16.71535737502588
2015-01-19 20:00:00;69.66908083162353;45.0;24.669080831623532
2015-01-19 21:00:00;55.70927632033802;40.0;15.70927632033802
2015-01-19 22:00:00;49.59123618066016;37.53;12.06123618066016
2015-01-19 23:00:00;49.019287864316354;31.07;17.949287864316354
2015-01-20 00:00:00;49.38734241841853;31.93;17.457342418418527
2015-01-20 01:00:00;49.09886232322542;31.08;18.01886232322542
2015-01-20 02:00:00;49.09359823735612;29.92;19.173598237356117
2015-01-20 03:00:00;49.088334151486826;29.97;19.118334151486827
2015-01-20 04:00:00;49.36623525767555;31.02;18.34623525767555
2015-01-20 05:00:00;49.3609584674898;34.81;14.5509584674898
2015-01-20 06:00:00;52.804392338768686;39.4;13.404392338768687
2015-01-20 07:00:00;79.26154600487317;53.39;25.871546004873167
2015-01-20 08:00:00;79.2547421096767;58.88;20.374742109676696
2015-01-20 09:00:00;79.24793821448023;58.8;20.44793821448023
2015-01-20 10:00:00;79.24113431928376;57.34;21.901134319283756
2015-01-20 11:00:00;79.2343304240873;57.46;21.774330424087303
2015-01-20 12:00:00;79.22752652889085;53.53;25.697526528890847
2015-01-20 13:00:00;79.59213495712405;52.93;26.662134957124046
2015-01-20 14:00:00;79.21391873849791;52.38;26.833918738497907
2015-01-20 15:00:00;79.20711484330145;52.1;27.107114843301453
2015-01-20 16:00:00;79.20031094810497;51.04;28.16031094810497
2015-01-20 17:00:00;79.56483442166127;58.55;21.014834421661277
2015-01-20 18:00:00;79.55800928779558;66.65;12.90800928779558
2015-01-20 19:00:00;79.17989926251559;56.02;23.159899262515587
2015-01-20 20:00:00;76.61172737279907;50.01;26.60172737279907
2015-01-20 21:00:00;64.02241510771296;42.73;21.292415107712962
2015-01-20 22:00:00;57.77311718806671;42.02;15.75311718806671
2015-01-20 23:00:00;47.85762438683281;36.93;10.927624386832811
2015-01-21 00:00:00;46.73684606347228;31.08;15.65684606347228
2015-01-21 01:00:00;46.45430333135418;32.07;14.384303331354182
2015-01-21 02:00:00;46.44915088991242;31.53;14.919150889912416
2015-01-21 03:00:00;46.44399844847064;31.2;15.243998448470638
2015-01-21 04:00:00;46.71618761560957;33.27;13.446187615609567
2015-01-21 05:00:00;46.7110230036439;35.07;11.641023003643902
2015-01-21 06:00:00;55.91946575245002;43.71;12.209465752450022
2015-01-21 07:00:00;75.81878579246394;54.12;21.698785792463944
2015-01-21 08:00:00;76.17136174981128;58.39;17.781361749811282
2015-01-21 09:00:00;75.80554872580662;56.6;19.205548725806615
2015-01-21 10:00:00;75.79893019247794;54.96;20.83893019247794
2015-01-21 11:00:00;75.79231165914928;53.99;21.802311659149275
2015-01-21 12:00:00;76.14480723452571;48.49;27.654807234525713
2015-01-21 13:00:00;76.13816860570431;49.59;26.548168605704305
2015-01-21 14:00:00;76.13152997688293;48.0;28.13152997688293
2015-01-21 15:00:00;75.76583752583463;50.0;25.765837525834627
2015-01-21 16:00:00;76.11825271924015;51.02;25.098252719240143
2015-01-21 17:00:00;76.11161409041874;55.47;20.64161409041874
2015-01-21 18:00:00;76.10497546159736;57.1;19.00497546159736
2015-01-21 19:00:00;75.73936339251996;51.95;23.78936339251996
2015-01-21 20:00:00;68.46748773691868;43.22;25.247487736918686
2015-01-21 21:00:00;56.13490458545958;38.98;17.154904585459583
2015-01-21 22:00:00;48.29860020460127;38.38;9.918600204601269
2015-01-21 23:00:00;43.873040211232855;31.51;12.363040211232853
2015-01-22 00:00:00;44.03514200660803;29.67;14.365142006608025
2015-01-22 01:00:00;43.87920517017482;29.93;13.949205170174821
2015-01-22 02:00:00;38.78122193691046;29.0;9.781221936910462
2015-01-22 03:00:00;43.87068049380441;28.96;14.910680493804406
2015-01-22 04:00:00;43.8664181556192;29.38;14.486418155619202
2015-01-22 05:00:00;44.00985648655909;31.09;12.919856486559087
2015-01-22 06:00:00;51.85129784718256;36.92;14.931297847182556
2015-01-22 07:00:00;76.96367300593525;48.42;28.543673005935247
2015-01-22 08:00:00;77.32037698793964;53.79;23.53037698793964
2015-01-22 09:00:00;77.31365674184762;50.52;26.79365674184762
