ts,brainpool_price,V1 no-import (rerun),V1 with-import (original),"V1 with-import (FIXED, 37.65k - FINAL)","V1 with-import (FIXED, 30k - rejected)",V2 no-import (rerun),V2 with-import (original),V2 with-import (37.65k - superseded),"V2 with-import (FIXED, 30k - FINAL)"
2027-02-24 04:00:00,97.00001525878906,0.0,0.0,0.0,0.0,87.76831264582279,87.76831264582279,87.76831264582279,87.76831264582279
2027-02-24 05:00:00,113.8235855102539,0.0,0.0,0.0,0.0,101.23058909900352,101.23058909900352,101.23058909900352,101.23058909900352
2027-02-24 06:00:00,116.3208694458008,70.19893426318555,70.19893426318555,70.19893426318555,70.19893426318555,157.94631500582204,157.94631500582204,157.94631500582204,157.94631500582204
2027-02-24 07:00:00,115.0632553100586,81.24799701831245,81.24799701831245,81.24799701831245,81.24799701831245,107.55821078906048,107.55821078906048,107.55821078906048,107.55821078906048
2027-02-24 08:00:00,100.0302734375,70.01189112948997,70.01189112948997,70.01189112948997,70.01189112948997,81.24423292095827,81.24423292095827,81.24423292095827,81.24423292095827
2027-02-24 09:00:00,95.11039733886719,61.171627459442334,61.171627459442334,61.171627459442334,61.171627459442334,79.92372199196251,79.92372199196251,79.92372199196251,79.92372199196251
2027-02-24 10:00:00,92.58114624023438,0.0,0.0,0.0,0.0,78.42439303757119,78.42439303757119,78.42439303757119,78.42439303757119
2027-02-24 11:00:00,92.40361785888672,0.0,0.0,0.0,0.0,74.64599600402022,74.64599600402022,74.64599600402022,74.64599600402022
2027-02-24 12:00:00,93.32745361328125,63.2545289894785,63.2545289894785,63.2545289894785,63.2545289894785,79.91250868963488,79.91250868963488,79.91250868963488,79.91250868963488
2027-02-24 13:00:00,94.82661437988281,73.42303937629737,73.42303937629737,73.42303937629737,73.42303937629737,81.41412939074303,81.41412939074303,81.41412939074303,81.41412939074303
2027-02-24 14:00:00,105.9567565917969,82.16679633774874,82.16679633774874,82.16679633774874,82.16679633774874,136.07038542117692,136.07038542117692,128.0,128.0
2027-02-24 15:00:00,115.0632553100586,129.11155615593293,129.11155615593293,125.74,125.74,3000.0,3000.0,125.74,125.74
2027-02-24 16:00:00,147.2074127197266,147.86482168899144,147.86482168899144,147.86482168899144,147.86482168899144,3000.0,3000.0,150.66,150.66
2027-02-24 17:00:00,148.9922332763672,3000.0,3000.0,160.3,160.3,3000.0,3000.0,160.3,160.3
2027-02-24 18:00:00,147.2074127197266,3000.0,3000.0,174.18,3000.0,3000.0,3000.0,174.18,174.18
2027-02-24 19:00:00,137.10791015625,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,171.8,171.8
2027-02-24 20:00:00,127.8058929443359,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,160.75,160.75
2027-02-24 21:00:00,113.2340927124023,3000.0,3000.0,157.3,157.3,3000.0,3000.0,157.3,157.3
2027-02-24 22:00:00,92.58114624023438,3000.0,3000.0,153.1,153.1,3000.0,3000.0,153.1,153.1
2027-02-24 23:00:00,88.324462890625,89.44948642404988,89.44948642404988,89.44948642404988,89.44948642404988,152.13383012470155,152.13383012470155,149.84,149.84
2027-02-25 00:00:00,88.27185821533203,64.79405385053325,64.79405385053325,64.79405385053325,64.79405385053325,132.0451101140128,132.0451101140128,132.0451101140128,132.0451101140128
2027-02-25 01:00:00,87.94508361816406,0.0,0.0,0.0,0.0,93.59424417221985,93.59424417221985,93.59424417221985,93.59424417221985
2027-02-25 02:00:00,87.94508361816406,0.0,0.0,0.0,0.0,91.4048807238553,91.4048807238553,91.4048807238553,91.4048807238553
2027-02-25 03:00:00,87.94508361816406,0.0,0.0,0.0,0.0,91.59862935333962,91.59862935333962,91.59862935333962,91.59862935333962
2027-02-25 04:00:00,87.80482482910156,0.0,0.0,0.0,0.0,91.59464895453492,91.59464895453492,91.59464895453492,91.59464895453492
2027-02-25 05:00:00,91.5930404663086,0.0,0.0,0.0,0.0,103.57585833658464,103.57585833658464,103.57585833658464,103.57585833658464
2027-02-25 06:00:00,95.52396392822266,64.9495496504897,64.9495496504897,64.9495496504897,64.9495496504897,97.95177172161168,97.95177172161168,97.95177172161168,97.95177172161168
2027-02-25 07:00:00,88.27185821533203,70.83097662459417,70.83097662459417,70.83097662459417,70.83097662459417,77.31836321485953,77.31836321485953,77.31836321485953,77.31836321485953
2027-02-25 08:00:00,85.24970245361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-25 09:00:00,82.13380432128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-25 10:00:00,81.14326477050781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-25 11:00:00,80.9124526977539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-25 12:00:00,81.17634582519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-25 13:00:00,82.29489135742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-25 14:00:00,84.12688446044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-25 15:00:00,86.89360809326172,61.93970873361504,61.93970873361504,61.93970873361504,61.93970873361504,70.62210180922774,70.62210180922774,70.62210180922774,70.62210180922774
2027-02-25 16:00:00,87.94508361816406,61.06666498938134,61.06666498938134,61.06666498938134,61.06666498938134,74.64226471892977,74.64226471892977,74.64226471892977,74.64226471892977
2027-02-25 17:00:00,91.43891143798828,69.71515879616854,69.71515879616854,69.71515879616854,69.71515879616854,75.1648925652346,75.1648925652346,75.1648925652346,75.1648925652346
2027-02-25 18:00:00,89.63593292236328,136.38473571330113,136.38473571330113,136.38473571330113,136.38473571330113,74.24434461125026,74.24434461125026,74.24434461125026,74.24434461125026
2027-02-25 19:00:00,87.6475830078125,3000.0,3000.0,160.22,160.22,69.83886118744978,69.83886118744978,69.83886118744978,69.83886118744978
2027-02-25 20:00:00,85.24970245361328,148.23714918502588,148.23714918502588,148.0,148.0,70.42408361778996,70.42408361778996,70.42408361778996,70.42408361778996
2027-02-25 21:00:00,84.0463638305664,73.50251450527522,73.50251450527522,73.50251450527522,73.50251450527522,66.66603203000129,66.66603203000129,66.66603203000129,66.66603203000129
2027-02-25 22:00:00,82.29489135742188,61.91589976982912,61.91589976982912,61.91589976982912,61.91589976982912,61.5677343807984,61.5677343807984,61.5677343807984,61.5677343807984
2027-02-25 23:00:00,79.89968872070312,0.0,0.0,0.0,0.0,62.086751706144085,62.086751706144085,62.086751706144085,62.086751706144085
2027-02-26 00:00:00,75.410400390625,0.0,0.0,0.0,0.0,64.88736531926138,64.88736531926138,64.88736531926138,64.88736531926138
2027-02-26 01:00:00,75.26363372802734,0.0,0.0,0.0,0.0,64.88391063419314,64.88391063419314,64.88391063419314,64.88391063419314
2027-02-26 02:00:00,72.55532836914062,0.0,0.0,0.0,0.0,63.47469805416499,63.47469805416499,63.47469805416499,63.47469805416499
2027-02-26 03:00:00,75.410400390625,0.0,0.0,0.0,0.0,61.72476835543903,61.72476835543903,61.72476835543903,61.72476835543903
2027-02-26 04:00:00,76.7511978149414,0.0,0.0,0.0,0.0,62.06972982496213,62.06972982496213,62.06972982496213,62.06972982496213
2027-02-26 05:00:00,82.32140350341797,0.0,0.0,0.0,0.0,66.4607766109593,66.4607766109593,66.4607766109593,66.4607766109593
2027-02-26 06:00:00,83.99628448486328,45.67651443745985,45.67651443745985,45.67651443745985,45.67651443745985,68.95177448233278,68.95177448233278,68.95177448233278,68.95177448233278
2027-02-26 07:00:00,83.99628448486328,74.74674548002896,74.74674548002896,74.74674548002896,74.74674548002896,69.12737763429459,69.12737763429459,69.12737763429459,69.12737763429459
2027-02-26 08:00:00,80.73245239257812,72.55238891477111,72.91611954223883,72.55238891477111,72.55238891477111,68.2294876450571,68.2294876450571,68.2294876450571,68.2294876450571
2027-02-26 09:00:00,76.7511978149414,61.70437921261788,61.70437921261788,61.70437921261788,61.70437921261788,66.29039028578234,66.29039028578234,66.29039028578234,66.29039028578234
2027-02-26 10:00:00,29.24769973754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 12:00:00,29.24769973754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 13:00:00,29.24769973754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 14:00:00,73.51461029052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 15:00:00,75.410400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 16:00:00,75.410400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 17:00:00,78.76337432861328,45.67651443745985,45.67651443745985,45.67651443745985,45.67651443745985,55.84571022857682,55.84571022857682,55.84571022857682,55.84571022857682
2027-02-26 18:00:00,78.76337432861328,78.77582512504489,78.77582512504489,78.77582512504489,78.77582512504489,60.978631949975366,60.978631949975366,60.978631949975366,60.978631949975366
2027-02-26 19:00:00,78.49864959716797,93.22583186618024,93.22583186618024,93.22583186618024,93.22583186618024,42.34285584365534,42.34285584365534,42.34285584365534,42.34285584365534
2027-02-26 20:00:00,78.49864959716797,77.04438657870304,77.04438657870304,77.04438657870304,77.04438657870304,0.0,0.0,0.0,0.0
2027-02-26 21:00:00,78.4986572265625,49.03751985894567,49.03751985894567,49.03751985894567,49.03751985894567,0.0,0.0,0.0,0.0
2027-02-26 22:00:00,76.9189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-26 23:00:00,52.68454360961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-27 00:00:00,72.32279205322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-27 01:00:00,72.32279205322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-27 02:00:00,72.32279205322266,0.0,0.0,0.0,0.0,29.262891333333187,29.262891333333187,29.262891333333187,29.262891333333187
2027-02-27 03:00:00,75.36543273925781,0.0,0.0,0.0,0.0,42.34285584365534,42.34285584365534,42.34285584365534,42.34285584365534
2027-02-27 04:00:00,75.25154876708984,0.0,0.0,0.0,0.0,68.69518831766516,68.69518831766516,68.69518831766516,68.69518831766516
2027-02-27 05:00:00,75.36543273925781,0.0,0.0,0.0,0.0,80.98451020351979,80.98451020351979,80.98451020351979,80.98451020351979
2027-02-27 06:00:00,79.1766357421875,0.0,0.0,0.0,0.0,91.66605558285558,91.66605558285558,91.66605558285558,91.66605558285558
2027-02-27 07:00:00,80.16036987304688,0.0,0.0,0.0,0.0,93.57656767519336,93.57656767519336,93.57656767519336,93.57656767519336
2027-02-27 08:00:00,81.07960510253906,76.12685606861733,76.12685606861733,76.12685606861733,76.12685606861733,91.3876682166908,91.3876682166908,91.3876682166908,91.3876682166908
2027-02-27 09:00:00,79.0950927734375,92.37396163493526,92.37396163493526,92.37396163493526,92.37396163493526,93.16956741613308,93.16956741613308,93.16956741613308,93.16956741613308
2027-02-27 10:00:00,75.25154876708984,108.07099227905152,108.07099227905152,108.07099227905152,108.07099227905152,92.96636674439138,92.96636674439138,92.96636674439138,92.96636674439138
2027-02-27 11:00:00,75.36543273925781,130.25714990148563,130.25714990148563,130.25714990148563,130.25714990148563,91.57340020704908,91.57340020704908,91.57340020704908,91.57340020704908
2027-02-27 12:00:00,75.36543273925781,138.99011608904237,138.99011608904237,134.07,134.07,91.93365369540864,91.93365369540864,91.93365369540864,91.93365369540864
2027-02-27 13:00:00,78.45184326171875,139.99622571545845,139.99622571545845,130.47,130.47,90.18564917475186,90.18564917475186,90.18564917475186,90.18564917475186
2027-02-27 14:00:00,80.02409362792969,133.24554575906683,133.24554575906683,130.97,130.97,91.93365369540864,91.93365369540864,91.93365369540864,91.93365369540864
2027-02-27 15:00:00,81.1330337524414,130.84332607527188,130.84332607527188,130.84332607527188,130.84332607527188,93.14545408039858,93.14545408039858,93.14545408039858,93.14545408039858
2027-02-27 16:00:00,84.15743255615234,124.06203361544829,124.06203361544829,124.06203361544829,124.06203361544829,93.34078181558893,93.34078181558893,93.34078181558893,93.34078181558893
2027-02-27 17:00:00,86.6900634765625,3000.0,3000.0,189.93,189.93,103.57585833658464,103.57585833658464,103.57585833658464,103.57585833658464
2027-02-27 18:00:00,87.62968444824219,3000.0,3000.0,197.23,197.23,103.57585833658464,103.57585833658464,103.57585833658464,103.57585833658464
2027-02-27 19:00:00,86.6900634765625,3000.0,3000.0,174.49,174.49,89.96556360660435,89.96556360660435,89.96556360660435,89.96556360660435
2027-02-27 20:00:00,85.9724349975586,3000.0,3000.0,160.3,160.3,87.0377799689625,87.0377799689625,87.0377799689625,87.0377799689625
2027-02-27 21:00:00,86.47830200195312,91.66388376818377,91.66388376818377,91.66388376818377,91.66388376818377,84.3401656654093,84.3401656654093,84.3401656654093,84.3401656654093
2027-02-27 22:00:00,85.9724349975586,85.48670740028135,85.48670740028135,85.48670740028135,85.48670740028135,80.04516903142206,80.04516903142206,80.04516903142206,80.04516903142206
2027-02-27 23:00:00,85.9724349975586,77.55178415848658,77.55178415848658,77.55178415848658,77.55178415848658,77.04438657870304,77.04438657870304,77.04438657870304,77.04438657870304
2027-02-28 00:00:00,84.21157836914062,66.94058719325027,66.94058719325027,66.94058719325027,66.94058719325027,78.10549440916616,78.10549440916616,78.10549440916616,78.10549440916616
2027-02-28 01:00:00,84.21157836914062,0.0,0.0,0.0,0.0,76.24897262517962,76.24897262517962,76.24897262517962,76.24897262517962
2027-02-28 02:00:00,84.10722351074219,0.0,0.0,0.0,0.0,79.21690402226211,79.21690402226211,79.21690402226211,79.21690402226211
2027-02-28 03:00:00,84.44942474365234,0.0,0.0,0.0,0.0,81.09009092966122,81.09009092966122,81.09009092966122,81.09009092966122
2027-02-28 04:00:00,85.8828125,0.0,0.0,0.0,0.0,86.42672114647452,86.42672114647452,86.42672114647452,86.42672114647452
2027-02-28 05:00:00,84.44942474365234,0.0,0.0,0.0,0.0,130.54661205035634,130.54661205035634,130.54661205035634,130.54661205035634
2027-02-28 06:00:00,85.8828125,0.0,0.0,0.0,0.0,162.3548071590562,162.3548071590562,162.3548071590562,162.3548071590562
2027-02-28 07:00:00,86.09571838378906,62.77624059924385,62.77624059924385,62.77624059924385,62.77624059924385,3000.0,3000.0,194.77,194.77
2027-02-28 08:00:00,84.44942474365234,79.00769500832281,79.00769500832281,79.00769500832281,79.00769500832281,3000.0,3000.0,194.8,194.8
2027-02-28 09:00:00,82.75806427001953,161.44819303456455,161.44819303456455,161.44819303456455,161.44819303456455,3000.0,3000.0,173.1,173.1
2027-02-28 10:00:00,82.75806427001953,3000.0,3000.0,161.21,161.21,3000.0,3000.0,161.21,161.21
2027-02-28 11:00:00,82.75806427001953,3000.0,3000.0,149.49,157.06673655852205,3000.0,3000.0,149.49,149.49
2027-02-28 12:00:00,84.21157836914062,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,147.53,147.53
2027-02-28 13:00:00,84.44942474365234,3000.0,3000.0,152.92,152.92,3000.0,3000.0,152.92,152.92
2027-02-28 14:00:00,85.8828125,3000.0,3000.0,150.01,150.01,3000.0,3000.0,150.01,150.01
2027-02-28 15:00:00,86.8743896484375,3000.0,3000.0,150.28,150.28,3000.0,3000.0,150.28,150.28
2027-02-28 16:00:00,92.38030242919922,3000.0,173.13,173.13,173.13,3000.0,3000.0,173.13,173.13
2027-02-28 17:00:00,99.49751281738281,3000.0,3000.0,193.87,193.87,3000.0,3000.0,193.87,193.87
2027-02-28 18:00:00,99.54023742675781,3000.0,3000.0,195.8,195.8,3000.0,3000.0,195.8,195.8
2027-02-28 19:00:00,99.49751281738281,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,176.17,176.17
2027-02-28 20:00:00,95.00492858886719,3000.0,3000.0,165.01,165.01,3000.0,3000.0,165.01,165.01
2027-02-28 21:00:00,97.67150115966797,3000.0,3000.0,158.41,158.41,3000.0,3000.0,158.41,158.41
2027-02-28 22:00:00,88.96623992919922,162.80792263941274,162.80792263941274,152.09,152.09,154.54884949667354,154.54884949667354,152.09,152.09
2027-02-28 23:00:00,87.86061096191406,88.6454785284511,88.6454785284511,88.6454785284511,88.6454785284511,154.96221500230726,154.96221500230726,145.0,145.0
2027-03-01 00:00:00,90.28311157226562,79.92182358276642,79.92182358276642,79.92182358276642,79.92182358276642,154.01117008640318,154.01117008640318,140.0,140.0
2027-03-01 01:00:00,91.63118743896484,73.25682921034635,73.25682921034635,73.25682921034635,73.25682921034635,152.79104657204618,152.38871252874168,139.64,139.64
2027-03-01 02:00:00,91.56993103027344,70.81353256131487,70.81353256131487,70.81353256131487,70.81353256131487,153.19535857831386,149.6309165986255,135.8,135.8
2027-03-01 03:00:00,91.63118743896484,70.44963952762294,70.44963952762294,70.44963952762294,70.44963952762294,153.6018339588257,142.98094384297897,131.0,131.0
2027-03-01 04:00:00,97.66632843017578,70.2661871878978,70.2661871878978,70.2661871878978,70.2661871878978,3000.0,159.9733431494172,140.06,140.06
2027-03-01 05:00:00,113.1765670776367,73.34150758577277,73.34150758577277,73.34150758577277,73.34150758577277,3000.0,3000.0,162.63,162.63
2027-03-01 06:00:00,116.2901306152344,90.75096023809728,90.75096023809728,90.75096023809728,90.75096023809728,3000.0,3000.0,184.74,184.74
2027-03-01 07:00:00,113.1765670776367,150.01786061793248,150.01786061793248,150.01786061793248,150.01786061793248,3000.0,3000.0,186.03,186.03
2027-03-01 08:00:00,112.8183517456055,99.46232295181142,99.46232295181142,99.46232295181142,99.46232295181142,161.76273815838672,161.76273815838672,161.76273815838672,161.76273815838672
2027-03-01 09:00:00,95.00492858886719,79.9818105460089,79.9818105460089,79.9818105460089,79.9818105460089,128.14107561132553,128.14107561132553,128.14107561132553,128.14107561132553
2027-03-01 10:00:00,95.00492858886719,73.8714947009856,73.8714947009856,73.8714947009856,73.8714947009856,91.52864633078823,91.52864633078823,91.52864633078823,91.52864633078823
2027-03-01 11:00:00,91.55239868164062,72.5927851848893,72.5927851848893,72.5927851848893,72.5927851848893,88.9667302798238,88.9667302798238,88.9667302798238,88.9667302798238
2027-03-01 12:00:00,90.28311157226562,74.7795724762538,74.7795724762538,74.7795724762538,74.7795724762538,82.99126023595909,82.99126023595909,82.99126023595909,82.99126023595909
2027-03-01 13:00:00,91.56993103027344,79.92009211957182,79.92009211957182,79.92009211957182,79.92009211957182,89.54590548529147,89.54590548529147,89.54590548529147,89.54590548529147
2027-03-01 14:00:00,97.66632843017578,80.53363646392356,80.53363646392356,80.53363646392356,80.53363646392356,130.4346269966877,130.4346269966877,126.65,126.65
2027-03-01 15:00:00,112.8183517456055,88.17182798092679,88.17182798092679,88.17182798092679,88.17182798092679,150.01653622018463,150.01653622018463,136.93,136.93
2027-03-01 16:00:00,112.8183517456055,101.07179546686582,101.07179546686582,101.07179546686582,101.07179546686582,3000.0,159.03,159.03,159.03
2027-03-01 17:00:00,112.8183517456055,128.41391509439077,128.41391509439077,128.41391509439077,128.41391509439077,159.9710470384019,159.9710470384019,159.9710470384019,159.9710470384019
2027-03-01 18:00:00,112.8183517456055,3000.0,3000.0,199.95,199.95,157.35935757988935,157.35935757988935,157.35935757988935,157.35935757988935
2027-03-01 19:00:00,97.66633605957031,3000.0,3000.0,170.41,170.41,153.19248415834218,153.19248415834218,153.19248415834218,153.19248415834218
2027-03-01 20:00:00,96.45281219482422,3000.0,3000.0,163.78,163.78,140.21036597078245,140.21036597078245,140.21036597078245,140.21036597078245
2027-03-01 21:00:00,96.45281219482422,139.5350424263734,139.5350424263734,139.5350424263734,139.5350424263734,132.82252767256406,132.82252767256406,132.82252767256406,132.82252767256406
2027-03-01 22:00:00,95.00492858886719,91.87464839750156,91.87464839750156,91.87464839750156,91.87464839750156,128.14107561132553,128.14107561132553,128.14107561132553,128.14107561132553
2027-03-01 23:00:00,91.63118743896484,78.43652276365574,78.43652276365574,78.43652276365574,78.43652276365574,95.58499734531264,95.58499734531264,95.58499734531264,95.58499734531264
2027-03-02 00:00:00,94.51710510253906,63.45371297477995,63.45371297477995,63.45371297477995,63.45371297477995,93.85647477836936,93.85647477836936,93.85647477836936,93.85647477836936
2027-03-02 01:00:00,92.35664367675781,0.0,0.0,0.0,0.0,93.2537539328771,93.2537539328771,93.2537539328771,93.2537539328771
2027-03-02 02:00:00,97.66119384765625,0.0,0.0,0.0,0.0,99.46232295181142,99.46232295181142,99.46232295181142,99.46232295181142
2027-03-02 03:00:00,91.376708984375,0.0,0.0,0.0,0.0,115.4946930595286,115.4946930595286,115.4946930595286,115.4946930595286
2027-03-02 04:00:00,90.96531677246094,0.0,0.0,0.0,0.0,131.91539102187693,131.91539102187693,131.91539102187693,131.91539102187693
2027-03-02 05:00:00,97.66119384765625,29.121436222222076,29.121436222222076,29.121436222222076,29.121436222222076,137.54710845266214,137.54710845266214,137.54710845266214,137.54710845266214
2027-03-02 06:00:00,113.1657257080078,80.53363646392356,80.53363646392356,80.53363646392356,80.53363646392356,158.65218429159887,158.65218429159887,158.65218429159887,158.65218429159887
2027-03-02 07:00:00,113.1657257080078,129.26996837032584,129.26996837032584,129.26996837032584,129.26996837032584,159.96857430346242,159.96857430346242,159.96857430346242,159.96857430346242
2027-03-02 08:00:00,113.1657257080078,128.98253150747715,128.98253150747715,128.98253150747715,128.98253150747715,155.6631534101261,155.6631534101261,155.6631534101261,155.6631534101261
2027-03-02 09:00:00,112.8037643432617,91.75544876819698,91.75544876819698,91.75544876819698,91.75544876819698,151.1890836370891,151.1890836370891,151.1890836370891,151.1890836370891
2027-03-02 10:00:00,98.5611343383789,88.87980537624549,88.87980537624549,88.87980537624549,88.87980537624549,132.51719637956805,132.51719637956805,132.51719637956805,132.51719637956805
2027-03-02 11:00:00,97.66119384765625,88.09655779769642,88.09655779769642,88.09655779769642,88.09655779769642,131.31720261384373,131.31720261384373,131.31720261384373,131.31720261384373
2027-03-02 12:00:00,97.66119384765625,91.6230266905345,91.6230266905345,91.6230266905345,91.6230266905345,133.125163910199,133.125163910199,133.125163910199,133.125163910199
2027-03-02 13:00:00,98.5611343383789,119.05118273543312,119.05118273543312,119.05118273543312,119.05118273543312,151.5843948348806,151.5843948348806,151.5843948348806,151.5843948348806
2027-03-02 14:00:00,98.5611343383789,111.40325832178556,111.40325832178556,111.40325832178556,111.40325832178556,158.65078301722926,158.65078301722926,148.01,148.01
2027-03-02 15:00:00,112.8037643432617,92.80143733752756,92.80143733752756,92.80143733752756,92.80143733752756,156.5042121004302,151.18808249238757,146.09,146.09
2027-03-02 16:00:00,116.2839965820312,89.83537928290352,89.83537928290352,89.83537928290352,89.83537928290352,158.65043269863682,158.65043269863682,158.65043269863682,158.65043269863682
2027-03-02 17:00:00,127.7580642700195,123.86056603913656,123.86056603913656,123.86056603913656,123.86056603913656,161.75684385374143,161.75684385374143,161.75684385374143,161.75684385374143
2027-03-02 18:00:00,116.2839965820312,3000.0,3000.0,229.28,229.28,161.75666523844916,161.75666523844916,161.75666523844916,161.75666523844916
2027-03-02 19:00:00,115.6210174560547,3000.0,3000.0,185.0,185.0,158.64990722074822,158.64990722074822,158.64990722074822,158.64990722074822
2027-03-02 20:00:00,112.8037643432617,3000.0,3000.0,166.82,166.82,152.38148053044338,152.38148053044338,152.38148053044338,152.38148053044338
2027-03-02 21:00:00,112.8037643432617,3000.0,3000.0,160.0,160.0,145.4881819061817,145.4881819061817,145.4881819061817,145.4881819061817
2027-03-02 22:00:00,96.69901275634766,128.40981106145557,128.40981106145557,128.40981106145557,128.40981106145557,131.61350835038712,131.61350835038712,131.61350835038712,131.61350835038712
2027-03-02 23:00:00,94.34697723388672,84.19652933584516,84.19652933584516,84.19652933584516,84.19652933584516,131.91262813017073,131.91262813017073,131.91262813017073,131.91262813017073
2027-03-03 00:00:00,94.34221649169922,66.8999781064199,66.8999781064199,66.8999781064199,66.8999781064199,130.72359045776753,130.72359045776753,130.72359045776753,130.72359045776753
2027-03-03 01:00:00,94.34221649169922,61.62645965923461,61.62645965923461,61.62645965923461,61.62645965923461,131.31517609955227,131.31517609955227,131.31517609955227,131.31517609955227
2027-03-03 02:00:00,94.34221649169922,61.62318940480179,61.62318940480179,61.62318940480179,61.62318940480179,133.73702051461973,133.73702051461973,133.73702051461973,133.73702051461973
2027-03-03 03:00:00,94.34221649169922,62.31639104430697,62.31639104430697,62.31639104430697,62.31639104430697,136.57169053830594,136.57169053830594,136.57169053830594,136.57169053830594
2027-03-03 04:00:00,94.34221649169922,61.61664889593618,61.61664889593618,61.61664889593618,61.61664889593618,139.19515242058918,139.19515242058918,139.19515242058918,139.19515242058918
2027-03-03 05:00:00,112.9536056518555,62.13554046442852,62.13554046442852,62.13554046442852,62.13554046442852,154.41316317040352,154.41316317040352,154.41316317040352,154.41316317040352
2027-03-03 06:00:00,112.9536056518555,82.45809319370109,82.45809319370109,82.45809319370109,82.45809319370109,161.30324594947635,161.30324594947635,161.30324594947635,161.30324594947635
2027-03-03 07:00:00,112.9536056518555,84.74086129658494,84.74086129658494,84.74086129658494,84.74086129658494,140.8867195125309,140.8867195125309,140.8867195125309,140.8867195125309
2027-03-03 08:00:00,94.51233673095703,61.25605523646486,61.25605523646486,61.25605523646486,61.25605523646486,67.22829161614783,67.22829161614783,67.22829161614783,67.22829161614783
2027-03-03 09:00:00,87.91844940185547,0.0,0.0,-4.90885838517876,-4.703942742327747,0.0,0.0,0.0,0.0
2027-03-03 10:00:00,86.77196502685547,0.0,0.0,-4.90885838517876,-4.703942742327747,0.0,0.0,0.0,0.0
2027-03-03 11:00:00,86.77196502685547,0.0,0.0,-4.90885838517876,-4.703942742327747,0.0,0.0,0.0,0.0
2027-03-03 12:00:00,87.48429107666016,0.0,0.0,-4.90885838517876,-4.703942742327747,0.0,0.0,0.0,0.0
2027-03-03 13:00:00,87.6142807006836,0.0,0.0,-4.90885838517876,-4.703942742327747,0.0,0.0,0.0,0.0
2027-03-03 14:00:00,88.9527816772461,0.0,0.0,0.0,0.0,65.79038937492851,65.79038937492851,65.79038937492851,65.79038937492851
2027-03-03 15:00:00,97.9058837890625,71.86879655634571,71.86879655634571,71.86879655634571,71.86879655634571,87.21496707490084,87.21496707490084,87.21496707490084,87.21496707490084
2027-03-03 16:00:00,105.0137100219727,85.85953684966874,85.85953684966874,85.85953684966874,85.85953684966874,161.75273570201895,161.75273570201895,156.59,156.59
2027-03-03 17:00:00,104.8389587402344,137.54164795215894,137.54164795215894,137.54164795215894,137.54164795215894,3000.0,3000.0,165.0,165.0
2027-03-03 18:00:00,97.1894760131836,3000.0,3000.0,191.14,191.14,143.324745975627,143.324745975627,143.324745975627,143.324745975627
2027-03-03 19:00:00,89.15921783447266,3000.0,3000.0,186.85,186.85,88.95027093830421,88.95027093830421,88.95027093830421,88.95027093830421
2027-03-03 20:00:00,87.6142807006836,154.41060645168014,154.41060645168014,154.41060645168014,154.41060645168014,84.88434904465342,84.88434904465342,84.88434904465342,84.88434904465342
2027-03-03 21:00:00,87.02708435058594,82.70892547123292,82.70892547123292,82.70892547123292,82.70892547123292,79.39142955335583,79.39142955335583,79.39142955335583,79.39142955335583
2027-03-03 22:00:00,84.48139953613281,75.67795615069538,75.67795615069538,75.67795615069538,75.67795615069538,74.02753826867337,74.02753826867337,74.02753826867337,74.02753826867337
2027-03-03 23:00:00,81.12261962890625,0.0,0.0,0.0,0.0,69.857391260246,69.857391260246,69.857391260246,69.857391260246
2027-03-04 00:00:00,79.44596862792969,0.0,0.0,0.0,0.0,68.2427596666615,68.2427596666615,68.2427596666615,68.2427596666615
2027-03-04 01:00:00,79.44596862792969,0.0,0.0,0.0,0.0,67.17102953327134,67.17102953327134,67.17102953327134,67.17102953327134
